Behörde,Delikt,Monat,bekanntgewordene Fälle,davon Versuche,Aufklärungsquote in %
Rheinisch-Bergischer Kreis,Tageswohnungs-einbruchdiebstahl,März 2019,24,8,12.5
Rheinisch-Bergischer Kreis,Tageswohnungs-einbruchdiebstahl,Februar 2019,9,2,33.33
Rheinisch-Bergischer Kreis,Tageswohnungs-einbruchdiebstahl,Januar 2019,33,17,0
Rheinisch-Bergischer Kreis,Tageswohnungs-einbruchdiebstahl,Dezember 2018,39,14,25.64
Rheinisch-Bergischer Kreis,Tageswohnungs-einbruchdiebstahl,November 2018,7,1,42.86
Rheinisch-Bergischer Kreis,Tageswohnungs-einbruchdiebstahl,Oktober 2018,11,5,27.27
Rheinisch-Bergischer Kreis,Tageswohnungs-einbruchdiebstahl,Oktober 2014,17,6,23.53
Rheinisch-Bergischer Kreis,Delikte der Straßenkriminalität,Oktober 2019,215,16,13.49
Rheinisch-Bergischer Kreis,Delikte der Straßenkriminalität,September 2019,207,9,15.94
Rheinisch-Bergischer Kreis,Delikte der Straßenkriminalität,August 2019,274,23,12.41
Rheinisch-Bergischer Kreis,Delikte der Straßenkriminalität,Juli 2019,296,12,15.54
Rheinisch-Bergischer Kreis,Delikte der Straßenkriminalität,Juni 2019,192,8,18.75
Rheinisch-Bergischer Kreis,Delikte der Straßenkriminalität,Mai 2019,212,8,19.34
Rheinisch-Bergischer Kreis,Delikte der Straßenkriminalität,April 2019,231,10,15.15
Rheinisch-Bergischer Kreis,Delikte der Straßenkriminalität,März 2019,216,16,18.52
Rheinisch-Bergischer Kreis,Delikte der Straßenkriminalität,Februar 2019,205,13,15.61
Rheinisch-Bergischer Kreis,Delikte der Straßenkriminalität,Januar 2019,133,3,6.02
Rheinisch-Bergischer Kreis,Delikte der Straßenkriminalität,Dezember 2018,231,7,14.72
Rheinisch-Bergischer Kreis,Delikte der Straßenkriminalität,November 2018,260,12,20.38
Rheinisch-Bergischer Kreis,Delikte der Straßenkriminalität,Oktober 2018,220,11,16.36
Rheinisch-Bergischer Kreis,Delikte der Straßenkriminalität,Oktober 2014,313,19,19.49
Rheinisch-Bergischer Kreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Oktober 2019,2,,100
Rheinisch-Bergischer Kreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),September 2019,2,,100
Rheinisch-Bergischer Kreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),August 2019,,,0
Rheinisch-Bergischer Kreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Juli 2019,3,,100
Rheinisch-Bergischer Kreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Juni 2019,2,,50
Rheinisch-Bergischer Kreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Mai 2019,,,0
Rheinisch-Bergischer Kreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),April 2019,,,0
Rheinisch-Bergischer Kreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),März 2019,2,,50
Rheinisch-Bergischer Kreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Februar 2019,2,,100
Rheinisch-Bergischer Kreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Januar 2019,,,0
Rheinisch-Bergischer Kreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Dezember 2018,2,,100
Rheinisch-Bergischer Kreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),November 2018,2,,50
Rheinisch-Bergischer Kreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Oktober 2018,2,,100
Rheinisch-Bergischer Kreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Oktober 2014,1,,100
Rheinisch-Bergischer Kreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",Oktober 2019,2,2,100
Rheinisch-Bergischer Kreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",September 2019,,,0
Rheinisch-Bergischer Kreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",August 2019,4,,50
Rheinisch-Bergischer Kreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",Juli 2019,7,1,85.71
Rheinisch-Bergischer Kreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",Juni 2019,,,0
Rheinisch-Bergischer Kreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",Mai 2019,2,,50
Rheinisch-Bergischer Kreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",April 2019,5,2,60
Rheinisch-Bergischer Kreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",März 2019,2,1,100
Rheinisch-Bergischer Kreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",Februar 2019,6,1,66.67
Rheinisch-Bergischer Kreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",Januar 2019,,,0
Rheinisch-Bergischer Kreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",Dezember 2018,2,,0
Rheinisch-Bergischer Kreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",November 2018,3,1,33.33
Rheinisch-Bergischer Kreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",Oktober 2018,5,2,60
Rheinisch-Bergischer Kreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",Oktober 2014,7,2,57.14
Rheinisch-Bergischer Kreis,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",Oktober 2019,10,1,90
Rheinisch-Bergischer Kreis,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",September 2019,10,2,50
Rheinisch-Bergischer Kreis,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",August 2019,7,,85.71
Rheinisch-Bergischer Kreis,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",Juli 2019,10,,90
